step,temp,weight,cost,best_weight,sat_clauses,sat_clauses_best
33401,317.699,4391,4391,4864,71,71
33402,317.699,4391,4391,4864,71,71
33403,317.699,4391,4391,4864,71,71
33404,317.699,4618,4618,4864,71,71
33405,317.699,4618,4618,4864,71,71
33406,317.699,4618,4618,4864,71,71
33407,317.699,4369,4369,4864,71,71
33408,317.699,4369,4369,4864,71,71
33409,317.699,4369,4369,4864,71,71
33410,317.699,4185,4185,4864,71,71
33411,317.699,4357,4357,4864,71,71
33412,317.699,4130,4130,4864,71,71
33413,317.699,4130,4130,4864,71,71
33414,317.699,4130,4130,4864,71,71
33415,317.699,4130,4130,4864,71,71
33416,317.699,4193,4193,4864,71,71
33417,317.699,4193,4193,4864,71,71
33418,317.699,4442,4442,4864,71,71
33419,317.699,4639,4639,4864,71,71
33420,317.699,4576,4576,4864,71,71
33421,317.699,4576,4576,4864,71,71
33422,317.699,4404,4404,4864,71,71
33423,317.699,4404,4404,4864,71,71
33424,317.699,4177,4177,4864,71,71
33425,317.699,4349,4349,4864,71,71
33426,317.699,4349,4349,4864,71,71
33427,317.699,4349,4349,4864,71,71
33428,317.699,4349,4349,4864,71,71
33429,317.699,4057,4057,4864,71,71
33430,317.699,4057,4057,4864,71,71
33431,317.699,4057,4057,4864,71,71
33432,317.699,4057,4057,4864,71,71
33433,317.699,4349,4349,4864,71,71
33434,317.699,4576,4576,4864,71,71
33435,317.699,4576,4576,4864,71,71
33436,317.699,4576,4576,4864,71,71
33437,317.699,4576,4576,4864,71,71
33438,317.699,4349,4349,4864,71,71
33439,317.699,4349,4349,4864,71,71
33440,317.699,4349,4349,4864,71,71
33441,317.699,4349,4349,4864,71,71
33442,317.699,4349,4349,4864,71,71
33443,317.699,4349,4349,4864,71,71
33444,317.699,4100,4100,4864,71,71
33445,317.699,4100,4100,4864,71,71
33446,317.699,4100,4100,4864,71,71
33447,317.699,4100,4100,4864,71,71
33448,317.699,4349,4349,4864,71,71
33449,317.699,4152,4152,4864,71,71
33450,317.699,4152,4152,4864,71,71
33451,317.699,4152,4152,4864,71,71
33452,317.699,4152,4152,4864,71,71
33453,317.699,4152,4152,4864,71,71
33454,317.699,4215,4215,4864,71,71
33455,317.699,4215,4215,4864,71,71
33456,317.699,4215,4215,4864,71,71
33457,317.699,3958,3958,4864,71,71
33458,317.699,4155,4155,4864,71,71
33459,317.699,4155,4155,4864,71,71
33460,317.699,4155,4155,4864,71,71
33461,317.699,4155,4155,4864,71,71
33462,317.699,4155,4155,4864,71,71
33463,311.345,3906,3906,4864,71,71
33464,311.345,3906,3906,4864,71,71
33465,311.345,3906,3906,4864,71,71
33466,311.345,3906,3906,4864,71,71
33467,311.345,4163,4163,4864,71,71
33468,311.345,4163,4163,4864,71,71
33469,311.345,4100,4100,4864,71,71
33470,311.345,4100,4100,4864,71,71
33471,311.345,4100,4100,4864,71,71
33472,311.345,4100,4100,4864,71,71
33473,311.345,3843,3843,4864,71,71
33474,311.345,3843,3843,4864,71,71
33475,311.345,3843,3843,4864,71,71
33476,311.345,3843,3843,4864,71,71
33477,311.345,3906,3906,4864,71,71
33478,311.345,3906,3906,4864,71,71
33479,311.345,3906,3906,4864,71,71
33480,311.345,3698,3698,4864,71,71
33481,311.345,3698,3698,4864,71,71
33482,311.345,3698,3698,4864,71,71
33483,311.345,3925,3925,4864,71,71
33484,311.345,3925,3925,4864,71,71
33485,311.345,3925,3925,4864,71,71
33486,311.345,4133,4133,4864,71,71
33487,311.345,4133,4133,4864,71,71
33488,311.345,4133,4133,4864,71,71
33489,311.345,4317,4317,4864,71,71
33490,311.345,4574,4574,4864,71,71
33491,311.345,4574,4574,4864,71,71
33492,311.345,4574,4574,4864,71,71
33493,311.345,4574,4574,4864,71,71
33494,311.345,4574,4574,4864,71,71
33495,311.345,4390,4390,4864,71,71
33496,311.345,4574,4574,4864,71,71
33497,311.345,4823,4823,4864,71,71
33498,311.345,4823,4823,4864,71,71
33499,311.345,4639,4639,4864,71,71
33500,311.345,4639,4639,4864,71,71
33501,311.345,4442,4442,4864,71,71
33502,311.345,4442,4442,4864,71,71
33503,311.345,4442,4442,4864,71,71
33504,311.345,4442,4442,4864,71,71
33505,311.345,4639,4639,4864,71,71
33506,311.345,4639,4639,4864,71,71
33507,311.345,4823,4823,4864,71,71
33508,311.345,4823,4823,4864,71,71
33509,311.345,4823,4823,4864,71,71
33510,311.345,4823,4823,4864,71,71
33511,311.345,4823,4823,4864,71,71
33512,311.345,4760,4760,4864,71,71
33513,311.345,4760,4760,4864,71,71
33514,311.345,4760,4760,4864,71,71
33515,311.345,4486,4486,4864,71,71
33516,311.345,4486,4486,4864,71,71
33517,311.345,4549,4549,4864,71,71
33518,311.345,4823,4823,4864,71,71
33519,311.345,4823,4823,4864,71,71
33520,311.345,4823,4823,4864,71,71
33521,311.345,4823,4823,4864,71,71
33522,311.345,4566,4566,4864,71,71
33523,311.345,4566,4566,4864,71,71
33524,311.345,4566,4566,4864,71,71
33525,311.345,4566,4566,4864,71,71
33526,311.345,4566,4566,4864,71,71
33527,311.345,4566,4566,4864,71,71
33528,311.345,4339,4339,4864,71,71
33529,311.345,4596,4596,4864,71,71
33530,311.345,4412,4412,4864,71,71
33531,311.345,4412,4412,4864,71,71
33532,311.345,4349,4349,4864,71,71
33533,311.345,4349,4349,4864,71,71
33534,311.345,4349,4349,4864,71,71
33535,311.345,4412,4412,4864,71,71
33536,311.345,4412,4412,4864,71,71
33537,311.345,4412,4412,4864,71,71
33538,311.345,4412,4412,4864,71,71
33539,311.345,4412,4412,4864,71,71
33540,311.345,4639,4639,4864,71,71
33541,311.345,4390,4390,4864,71,71
33542,311.345,4390,4390,4864,71,71
33543,311.345,4390,4390,4864,71,71
33544,311.345,4390,4390,4864,71,71
33545,311.345,4163,4163,4864,71,71
33546,311.345,4163,4163,4864,71,71
33547,311.345,4163,4163,4864,71,71
33548,311.345,4412,4412,4864,71,71
33549,311.345,4204,4204,4864,71,71
33550,311.345,4204,4204,4864,71,71
33551,311.345,4204,4204,4864,71,71
33552,311.345,4018,4018,4864,71,71
33553,311.345,4018,4018,4864,71,71
33554,311.345,4018,4018,4864,71,71
33555,311.345,4018,4018,4864,71,71
33556,311.345,4226,4226,4864,71,71
33557,311.345,3934,3934,4864,71,71
33558,311.345,3934,3934,4864,71,71
33559,311.345,3934,3934,4864,71,71
33560,311.345,3934,3934,4864,71,71
33561,311.345,4161,4161,4864,71,71
33562,305.118,4161,4161,4864,71,71
33563,305.118,4161,4161,4864,71,71
33564,305.118,4347,4347,4864,71,71
33565,305.118,4347,4347,4864,71,71
33566,305.118,4347,4347,4864,71,71
33567,305.118,4347,4347,4864,71,71
33568,305.118,4347,4347,4864,71,71
33569,305.118,4347,4347,4864,71,71
33570,305.118,4347,4347,4864,71,71
33571,305.118,4347,4347,4864,71,71
33572,305.118,4347,4347,4864,71,71
33573,305.118,4347,4347,4864,71,71
33574,305.118,4347,4347,4864,71,71
33575,305.118,4347,4347,4864,71,71
33576,305.118,4347,4347,4864,71,71
33577,305.118,4347,4347,4864,71,71
33578,305.118,4347,4347,4864,71,71
33579,305.118,4347,4347,4864,71,71
33580,305.118,4139,4139,4864,71,71
33581,305.118,3953,3953,4864,71,71
33582,305.118,3953,3953,4864,71,71
33583,305.118,4139,4139,4864,71,71
33584,305.118,4323,4323,4864,71,71
33585,305.118,4323,4323,4864,71,71
33586,305.118,4323,4323,4864,71,71
33587,305.118,4323,4323,4864,71,71
33588,305.118,4074,4074,4864,71,71
33589,305.118,4074,4074,4864,71,71
33590,305.118,3890,3890,4864,71,71
33591,305.118,4098,4098,4864,71,71
33592,305.118,4098,4098,4864,71,71
33593,305.118,4098,4098,4864,71,71
33594,305.118,4098,4098,4864,71,71
33595,305.118,4390,4390,4864,71,71
33596,305.118,4133,4133,4864,71,71
33597,305.118,4133,4133,4864,71,71
33598,305.118,4133,4133,4864,71,71
33599,305.118,4133,4133,4864,71,71
33600,305.118,4133,4133,4864,71,71
33601,305.118,4133,4133,4864,71,71
33602,305.118,4133,4133,4864,71,71
33603,305.118,4133,4133,4864,71,71
33604,305.118,4133,4133,4864,71,71
33605,305.118,3936,3936,4864,71,71
33606,305.118,4193,4193,4864,71,71
33607,305.118,4193,4193,4864,71,71
33608,305.118,4193,4193,4864,71,71
33609,305.118,3966,3966,4864,71,71
33610,305.118,4215,4215,4864,71,71
33611,305.118,4215,4215,4864,71,71
33612,305.118,4152,4152,4864,71,71
33613,305.118,4336,4336,4864,71,71
33614,305.118,4336,4336,4864,71,71
33615,305.118,4563,4563,4864,71,71
33616,305.118,4314,4314,4864,71,71
33617,305.118,4314,4314,4864,71,71
33618,305.118,4314,4314,4864,71,71
33619,305.118,4563,4563,4864,71,71
33620,305.118,4563,4563,4864,71,71
33621,305.118,4306,4306,4864,71,71
33622,305.118,4533,4533,4864,71,71
33623,305.118,4533,4533,4864,71,71
33624,305.118,4596,4596,4864,71,71
33625,305.118,4596,4596,4864,71,71
33626,305.118,4596,4596,4864,71,71
33627,305.118,4853,4853,4864,71,71
33628,305.118,4667,4667,4864,71,71
33629,305.118,4667,4667,4864,71,71
33630,305.118,4667,4667,4864,71,71
33631,305.118,4853,4853,4864,71,71
33632,305.118,4853,4853,4864,71,71
33633,305.118,4669,4669,4864,71,71
33634,305.118,4669,4669,4864,71,71
33635,305.118,4606,4606,4864,71,71
33636,305.118,4606,4606,4864,71,71
33637,305.118,4379,4379,4864,71,71
33638,305.118,4379,4379,4864,71,71
33639,305.118,4563,4563,4864,71,71
33640,305.118,4377,4377,4864,71,71
33641,305.118,4169,4169,4864,71,71
33642,305.118,4169,4169,4864,71,71
33643,305.118,4232,4232,4864,71,71
33644,305.118,4232,4232,4864,71,71
33645,305.118,4232,4232,4864,71,71
33646,305.118,4232,4232,4864,71,71
33647,305.118,4232,4232,4864,71,71
33648,305.118,4232,4232,4864,71,71
33649,305.118,4232,4232,4864,71,71
33650,305.118,4440,4440,4864,71,71
33651,305.118,4440,4440,4864,71,71
33652,305.118,4440,4440,4864,71,71
33653,305.118,4440,4440,4864,71,71
33654,305.118,4637,4637,4864,71,71
33655,305.118,4637,4637,4864,71,71
33656,305.118,4637,4637,4864,71,71
33657,305.118,4637,4637,4864,71,71
33658,305.118,4637,4637,4864,71,71
33659,305.118,4864,4864,4864,71,71
33660,305.118,4637,4637,4864,71,71
33661,299.016,4637,4637,4864,71,71
33662,299.016,4637,4637,4864,71,71
33663,299.016,4410,4410,4864,71,71
33664,299.016,4347,4347,4864,71,71
33665,299.016,4139,4139,4864,71,71
33666,299.016,4139,4139,4864,71,71
33667,299.016,4139,4139,4864,71,71
33668,299.016,4139,4139,4864,71,71
33669,299.016,3882,3882,4864,71,71
33670,299.016,4109,4109,4864,71,71
33671,299.016,3937,3937,4864,71,71
33672,299.016,3937,3937,4864,71,71
33673,299.016,4123,4123,4864,71,71
33674,299.016,4123,4123,4864,71,71
33675,299.016,3849,3849,4864,71,71
33676,299.016,3600,3600,4864,71,71
33677,299.016,3600,3600,4864,71,71
33678,299.016,3600,3600,4864,71,71
33679,299.016,3600,3600,4864,71,71
33680,299.016,3600,3600,4864,71,71
33681,299.016,3600,3600,4864,71,71
33682,299.016,3600,3600,4864,71,71
33683,299.016,3874,3874,4864,71,71
33684,299.016,3874,3874,4864,71,71
33685,299.016,3582,3582,4864,71,71
33686,299.016,3582,3582,4864,71,71
33687,299.016,3582,3582,4864,71,71
33688,299.016,3582,3582,4864,71,71
33689,299.016,3582,3582,4864,71,71
33690,299.016,3582,3582,4864,71,71
33691,299.016,3754,3754,4864,71,71
33692,299.016,3754,3754,4864,71,71
33693,299.016,3754,3754,4864,71,71
33694,299.016,3754,3754,4864,71,71
33695,299.016,3754,3754,4864,71,71
33696,299.016,3754,3754,4864,71,71
33697,299.016,3754,3754,4864,71,71
33698,299.016,4003,4003,4864,71,71
33699,299.016,4003,4003,4864,71,71
33700,299.016,4295,4295,4864,71,71
33701,299.016,4111,4111,4864,71,71
33702,299.016,4174,4174,4864,71,71
33703,299.016,4174,4174,4864,71,71
33704,299.016,4111,4111,4864,71,71
33705,299.016,4111,4111,4864,71,71
33706,299.016,4111,4111,4864,71,71
33707,299.016,4111,4111,4864,71,71
33708,299.016,4111,4111,4864,71,71
33709,299.016,4111,4111,4864,71,71
33710,299.016,4295,4295,4864,71,71
33711,299.016,4295,4295,4864,71,71
33712,299.016,4295,4295,4864,71,71
33713,299.016,4295,4295,4864,71,71
33714,299.016,4295,4295,4864,71,71
33715,299.016,4295,4295,4864,71,71
33716,299.016,4295,4295,4864,71,71
33717,299.016,4098,4098,4864,71,71
33718,299.016,4098,4098,4864,71,71
33719,299.016,4098,4098,4864,71,71
33720,299.016,4355,4355,4864,71,71
33721,299.016,4106,4106,4864,71,71
33722,299.016,4169,4169,4864,71,71
33723,299.016,4169,4169,4864,71,71
33724,299.016,4169,4169,4864,71,71
33725,299.016,4106,4106,4864,71,71
33726,299.016,4106,4106,4864,71,71
33727,299.016,4333,4333,4864,71,71
33728,299.016,4333,4333,4864,71,71
33729,299.016,4333,4333,4864,71,71
33730,299.016,4076,4076,4864,71,71
33731,299.016,4333,4333,4864,71,71
33732,299.016,4333,4333,4864,71,71
33733,299.016,4333,4333,4864,71,71
33734,299.016,4333,4333,4864,71,71
33735,299.016,4333,4333,4864,71,71
33736,299.016,4333,4333,4864,71,71
33737,299.016,4333,4333,4864,71,71
33738,299.016,4333,4333,4864,71,71
33739,299.016,4106,4106,4864,71,71
33740,299.016,3934,3934,4864,71,71
33741,299.016,3934,3934,4864,71,71
33742,299.016,3642,3642,4864,71,71
33743,299.016,3642,3642,4864,71,71
33744,299.016,3642,3642,4864,71,71
33745,299.016,3869,3869,4864,71,71
33746,299.016,3683,3683,4864,71,71
33747,299.016,3683,3683,4864,71,71
33748,299.016,3683,3683,4864,71,71
33749,299.016,3932,3932,4864,71,71
33750,299.016,4104,4104,4864,71,71
33751,299.016,3932,3932,4864,71,71
33752,299.016,3675,3675,4864,71,71
33753,299.016,3675,3675,4864,71,71
33754,299.016,3675,3675,4864,71,71
33755,299.016,3675,3675,4864,71,71
33756,299.016,3675,3675,4864,71,71
33757,299.016,3675,3675,4864,71,71
33758,299.016,3932,3932,4864,71,71
33759,299.016,4118,4118,4864,71,71
33760,293.035,4118,4118,4864,71,71
33761,293.035,4118,4118,4864,71,71
33762,293.035,4118,4118,4864,71,71
33763,293.035,4118,4118,4864,71,71
33764,293.035,4118,4118,4864,71,71
33765,293.035,4118,4118,4864,71,71
33766,293.035,3869,3869,4864,71,71
33767,293.035,3869,3869,4864,71,71
33768,293.035,3869,3869,4864,71,71
33769,293.035,3869,3869,4864,71,71
33770,293.035,3869,3869,4864,71,71
33771,293.035,3869,3869,4864,71,71
33772,293.035,3869,3869,4864,71,71
33773,293.035,3869,3869,4864,71,71
33774,293.035,3869,3869,4864,71,71
33775,293.035,3869,3869,4864,71,71
33776,293.035,3869,3869,4864,71,71
33777,293.035,3869,3869,4864,71,71
33778,293.035,3869,3869,4864,71,71
33779,293.035,3869,3869,4864,71,71
33780,293.035,3869,3869,4864,71,71
33781,293.035,3869,3869,4864,71,71
33782,293.035,3869,3869,4864,71,71
33783,293.035,3869,3869,4864,71,71
33784,293.035,4118,4118,4864,71,71
33785,293.035,3934,3934,4864,71,71
33786,293.035,3934,3934,4864,71,71
33787,293.035,3934,3934,4864,71,71
33788,293.035,3934,3934,4864,71,71
33789,293.035,3934,3934,4864,71,71
33790,293.035,4142,4142,4864,71,71
33791,293.035,3956,3956,4864,71,71
33792,293.035,3729,3729,4864,71,71
33793,293.035,3915,3915,4864,71,71
33794,293.035,3915,3915,4864,71,71
33795,293.035,3915,3915,4864,71,71
33796,293.035,3915,3915,4864,71,71
33797,293.035,4142,4142,4864,71,71
33798,293.035,4142,4142,4864,71,71
33799,293.035,4142,4142,4864,71,71
33800,293.035,4142,4142,4864,71,71
33801,293.035,4434,4434,4864,71,71
33802,293.035,4177,4177,4864,71,71
33803,293.035,4177,4177,4864,71,71
33804,293.035,4177,4177,4864,71,71
33805,293.035,4177,4177,4864,71,71
33806,293.035,4177,4177,4864,71,71
33807,293.035,4177,4177,4864,71,71
33808,293.035,4177,4177,4864,71,71
33809,293.035,3903,3903,4864,71,71
33810,293.035,3903,3903,4864,71,71
33811,293.035,3903,3903,4864,71,71
33812,293.035,3903,3903,4864,71,71
33813,293.035,3903,3903,4864,71,71
33814,293.035,3903,3903,4864,71,71
33815,293.035,3676,3676,4864,71,71
33816,293.035,3676,3676,4864,71,71
33817,293.035,3933,3933,4864,71,71
33818,293.035,3725,3725,4864,71,71
33819,293.035,3725,3725,4864,71,71
33820,293.035,3725,3725,4864,71,71
33821,293.035,3725,3725,4864,71,71
33822,293.035,3725,3725,4864,71,71
33823,293.035,3498,3498,4864,71,71
33824,293.035,3498,3498,4864,71,71
33825,293.035,3241,3241,4864,71,71
33826,293.035,3425,3425,4864,71,71
33827,293.035,3652,3652,4864,71,71
33828,293.035,3909,3909,4864,71,71
33829,293.035,3723,3723,4864,71,71
33830,293.035,3723,3723,4864,71,71
33831,293.035,3723,3723,4864,71,71
33832,293.035,3723,3723,4864,71,71
33833,293.035,3931,3931,4864,71,71
33834,293.035,3674,3674,4864,71,71
33835,293.035,3674,3674,4864,71,71
33836,293.035,3674,3674,4864,71,71
33837,293.035,3901,3901,4864,71,71
33838,293.035,3901,3901,4864,71,71
33839,293.035,4098,4098,4864,71,71
33840,293.035,4098,4098,4864,71,71
33841,293.035,4372,4372,4864,71,71
33842,293.035,4629,4629,4864,71,71
33843,293.035,4692,4692,4864,71,71
33844,293.035,4418,4418,4864,71,71
33845,293.035,4692,4692,4864,71,71
33846,293.035,4692,4692,4864,71,71
33847,293.035,4692,4692,4864,71,71
33848,293.035,4692,4692,4864,71,71
33849,293.035,4692,4692,4864,71,71
33850,293.035,4692,4692,4864,71,71
33851,293.035,4692,4692,4864,71,71
33852,293.035,4692,4692,4864,71,71
33853,293.035,4692,4692,4864,71,71
33854,293.035,4692,4692,4864,71,71
33855,293.035,4465,4465,4864,71,71
33856,293.035,4637,4637,4864,71,71
33857,293.035,4637,4637,4864,71,71
33858,293.035,4637,4637,4864,71,71
33859,287.175,4637,4637,4864,71,71
33860,287.175,4864,4864,4864,71,71
33861,287.175,4637,4637,4864,71,71
33862,287.175,4637,4637,4864,71,71
33863,287.175,4465,4465,4864,71,71
33864,287.175,4637,4637,4864,71,71
33865,287.175,4410,4410,4864,71,71
33866,287.175,4410,4410,4864,71,71
33867,287.175,4410,4410,4864,71,71
33868,287.175,4410,4410,4864,71,71
33869,287.175,4410,4410,4864,71,71
33870,287.175,4226,4226,4864,71,71
33871,287.175,4453,4453,4864,71,71
33872,287.175,4453,4453,4864,71,71
33873,287.175,4453,4453,4864,71,71
33874,287.175,4453,4453,4864,71,71
33875,287.175,4453,4453,4864,71,71
33876,287.175,4453,4453,4864,71,71
33877,287.175,4680,4680,4864,71,71
33878,287.175,4680,4680,4864,71,71
33879,287.175,4680,4680,4864,71,71
33880,287.175,4680,4680,4864,71,71
33881,287.175,4864,4864,4864,71,71
33882,287.175,4864,4864,4864,71,71
33883,287.175,4667,4667,4864,71,71
33884,287.175,4440,4440,4864,71,71
33885,287.175,4667,4667,4864,71,71
33886,287.175,4667,4667,4864,71,71
33887,287.175,4667,4667,4864,71,71
33888,287.175,4667,4667,4864,71,71
33889,287.175,4667,4667,4864,71,71
33890,287.175,4667,4667,4864,71,71
33891,287.175,4667,4667,4864,71,71
33892,287.175,4667,4667,4864,71,71
33893,287.175,4667,4667,4864,71,71
33894,287.175,4667,4667,4864,71,71
33895,287.175,4667,4667,4864,71,71
33896,287.175,4667,4667,4864,71,71
33897,287.175,4667,4667,4864,71,71
33898,287.175,4667,4667,4864,71,71
33899,287.175,4667,4667,4864,71,71
33900,287.175,4864,4864,4864,71,71
33901,287.175,4864,4864,4864,71,71
33902,287.175,4864,4864,4864,71,71
33903,287.175,4692,4692,4864,71,71
33904,287.175,4692,4692,4864,71,71
33905,287.175,4692,4692,4864,71,71
33906,287.175,4692,4692,4864,71,71
33907,287.175,4692,4692,4864,71,71
33908,287.175,4692,4692,4864,71,71
33909,287.175,4323,4323,4864,71,71
33910,287.175,4323,4323,4864,71,71
33911,287.175,4323,4323,4864,71,71
33912,287.175,4323,4323,4864,71,71
33913,287.175,4692,4692,4864,71,71
33914,287.175,4692,4692,4864,71,71
33915,287.175,4692,4692,4864,71,71
33916,287.175,4692,4692,4864,71,71
33917,287.175,4508,4508,4864,71,71
33918,287.175,4508,4508,4864,71,71
33919,287.175,4508,4508,4864,71,71
33920,287.175,4508,4508,4864,71,71
33921,287.175,4508,4508,4864,71,71
33922,287.175,4508,4508,4864,71,71
33923,287.175,4692,4692,4864,71,71
33924,287.175,4692,4692,4864,71,71
33925,287.175,4465,4465,4864,71,71
33926,287.175,4402,4402,4864,71,71
33927,287.175,4402,4402,4864,71,71
33928,287.175,4402,4402,4864,71,71
33929,287.175,4205,4205,4864,71,71
33930,287.175,3978,3978,4864,71,71
33931,287.175,3770,3770,4864,71,71
33932,287.175,3770,3770,4864,71,71
33933,287.175,3770,3770,4864,71,71
33934,287.175,3521,3521,4864,71,71
33935,287.175,3521,3521,4864,71,71
33936,287.175,3748,3748,4864,71,71
33937,287.175,3934,3934,4864,71,71
33938,287.175,3934,3934,4864,71,71
33939,287.175,3934,3934,4864,71,71
33940,287.175,3707,3707,4864,71,71
33941,287.175,3707,3707,4864,71,71
33942,287.175,3707,3707,4864,71,71
33943,287.175,3707,3707,4864,71,71
33944,287.175,3904,3904,4864,71,71
33945,287.175,3904,3904,4864,71,71
33946,287.175,3904,3904,4864,71,71
33947,287.175,3904,3904,4864,71,71
33948,287.175,3904,3904,4864,71,71
33949,287.175,3904,3904,4864,71,71
33950,287.175,4131,4131,4864,71,71
33951,287.175,4131,4131,4864,71,71
33952,287.175,4303,4303,4864,71,71
33953,287.175,4303,4303,4864,71,71
33954,287.175,4303,4303,4864,71,71
33955,287.175,4303,4303,4864,71,71
33956,287.175,4033,4033,4864,71,71
33957,287.175,4033,4033,4864,71,71
33958,281.431,4033,4033,4864,71,71
33959,281.431,4033,4033,4864,71,71
33960,281.431,4033,4033,4864,71,71
33961,281.431,4033,4033,4864,71,71
33962,281.431,4033,4033,4864,71,71
33963,281.431,4033,4033,4864,71,71
33964,281.431,4033,4033,4864,71,71
33965,281.431,4033,4033,4864,71,71
33966,281.431,4303,4303,4864,71,71
33967,281.431,4303,4303,4864,71,71
33968,281.431,4033,4033,4864,71,71
33969,281.431,4033,4033,4864,71,71
33970,281.431,4033,4033,4864,71,71
33971,281.431,4033,4033,4864,71,71
33972,281.431,4033,4033,4864,71,71
33973,281.431,4033,4033,4864,71,71
33974,281.431,4033,4033,4864,71,71
33975,281.431,4033,4033,4864,71,71
33976,281.431,4033,4033,4864,71,71
33977,281.431,3849,3849,4864,71,71
33978,281.431,3663,3663,4864,71,71
33979,281.431,3663,3663,4864,71,71
33980,281.431,3663,3663,4864,71,71
33981,281.431,3663,3663,4864,71,71
33982,281.431,3663,3663,4864,71,71
33983,281.431,3890,3890,4864,71,71
33984,281.431,4074,4074,4864,71,71
33985,281.431,4074,4074,4864,71,71
33986,281.431,4074,4074,4864,71,71
33987,281.431,4074,4074,4864,71,71
33988,281.431,4074,4074,4864,71,71
33989,281.431,3847,3847,4864,71,71
33990,281.431,4055,4055,4864,71,71
33991,281.431,4055,4055,4864,71,71
33992,281.431,4055,4055,4864,71,71
33993,281.431,4055,4055,4864,71,71
